"ECUD","SRAZKY_7","SRAZKY_5","SRAZKY_3","SRAZKY_ACT","EFFDT"
"6121000006",0.4,0,0,"0.0","2021-01-01T06:00Z"
"6123003747",9.3,1.5,1.5,"1.5","2023-05-05T06:00Z"
"6123004498",0,0,0,"0.0","2023-05-31T06:00Z"
"6123008142",22.7,22.7,0.3,"0.0","2023-08-20T06:00Z"
"6124008213",2.6,2.6,0.6,"0.6","2024-08-01T06:00Z"
"6124010196",1.1,1.1,1.1,"1.1","2024-09-08T06:00Z"
"2115011426",2.6,2.6,1,"0.4","2015-09-18T06:00Z"
"2118005843",1,0,0,"0.0","2018-04-30T06:00Z"
"2119006150",0,0,0,"0.0","2019-04-18T06:00Z"
"2120008104",8,0,0,"0.0","2020-04-25T06:00Z"
"3122003437",0,0,0,"0.0","2022-03-23T06:00Z"
"3122009775",9,9,9,"2.4","2022-08-15T06:00Z"
"2123020679",26.6,18.8,18.8,"6.4","2023-11-25T06:00Z"
"7221005212",1.5,1.1,0,"0.0","2021-10-03T06:00Z"
"6120011579",4.5,0.6,0,"0.0","2020-12-16T06:00Z"
"6224008563",32.9,32.1,32,"32.0","2024-06-21T06:00Z"
"6224008564",32.9,32.1,32,"32.0","2024-06-21T06:00Z"
"3116002104",5.8,5.4,0,"0.0","2016-05-01T06:00Z"
"3117001999",2.5,0,0,"0.0","2017-03-28T06:00Z"
"3123011824",0.9,0.6,0.6,"0.6","2023-10-09T06:00Z"
"6215000624",14.6,14.6,13.1,"2.3","2015-01-27T06:00Z"
"6215002769",0,0,0,"0.0","2015-04-25T06:00Z"
"6216006147",3.8,3.8,3.4,"0.0","2016-08-18T06:00Z"
"6217001752",8.3,8.3,1.7,"0.0","2017-02-25T06:00Z"
"6217002376",3.4,1.6,0,"0.0","2017-03-14T06:00Z"
"6217007808",32.4,6.2,4.7,"0.0","2017-07-17T06:00Z"
"6220006234",17.2,14.9,0,"0.0","2020-05-19T06:00Z"
"6221003286",4.9,4.9,4.9,"0.0","2021-03-13T06:00Z"
"6224009388",6.4,6.4,0,"0.0","2024-06-26T06:00Z"
"6224015436",0,0,0,"0.0","2024-09-07T06:00Z"
"3119005450",16.9,0,0,"0.0","2019-06-12T06:00Z"
"3120008999",4.1,4.1,2.5,"0.0","2020-08-26T06:00Z"
"3123007573",7,5,5,"1.0","2023-07-27T06:00Z"
"3123007552",7,5,5,"1.0","2023-07-27T06:00Z"
"3124005398",1.3,1.3,1.3,"0.0","2024-06-18T06:00Z"
"3115002424",3.3,3.3,0,"0.0","2015-04-10T06:00Z"
"3115004331",1.1,0,0,"0.0","2015-07-06T06:00Z"
"3115004357",1.1,0,0,"0.0","2015-07-06T06:00Z"
"3115005144",2.4,2.4,2.3,"2.3","2015-07-22T06:00Z"
"3116001390",8.7,6.1,0,"0.0","2016-03-20T06:00Z"
"3117008296",18.2,5.6,5.1,"0.3","2017-10-09T06:00Z"
"3119007314",22.3,6,4.6,"0.0","2019-08-04T06:00Z"
"3120003920",0.1,0.1,0,"0.0","2020-04-05T06:00Z"
"3120003922",0.1,0.1,0,"0.0","2020-04-05T06:00Z"
"3123006546",1.4,1.3,0,"0.0","2023-07-09T06:00Z"
"3123008564",0.4,0.3,0.3,"0.0","2023-08-17T06:00Z"
"3123012130",5.6,4.6,0.5,"0.3","2023-10-18T06:00Z"
"3124000285",13.9,10.4,0,"0.0","2024-01-11T06:00Z"
"3124002600",2.1,2.1,1.9,"0.0","2024-04-06T06:00Z"
"3124014242",0.6,0.6,0.6,"0.0","2024-11-09T06:00Z"
"3218005706",12.5,12.5,8.9,"8.0","2018-07-14T06:00Z"
"3222005713",0.4,0.4,0,"0.0","2022-05-12T06:00Z"
"3223005608",4.2,0.9,0.9,"0.0","2023-06-17T06:00Z"
"3224002119",1.4,1.4,1.4,"0.0","2024-03-04T06:00Z"
"3224005429",91.4,31.4,22.6,"12.3","2024-05-27T06:00Z"
"8119005613",3.9,3.9,2.9,"0.0","2019-03-29T06:00Z"
"8119016101",34.1,30.9,26.5,"11.5","2019-08-10T06:00Z"
"8121001756",9.6,9.6,3.3,"0.0","2021-01-27T06:00Z"
"8123000012",2.8,0,0,"0.0","2023-01-01T06:00Z"
"8124016150",25.6,12.8,12.5,"0.0","2024-07-18T06:00Z"
"3216001790",25.3,25.3,18.8,"11.5","2016-04-17T06:00Z"
"5119005700",9.5,9.3,4.3,"0.0","2019-09-03T06:00Z"
"5122005706",0.4,0.4,0.1,"0.0","2022-07-28T06:00Z"
"6118003105",5.4,0.8,0,"0.0","2018-04-21T06:00Z"
"6118005594",14.6,14.6,0.5,"0.0","2018-07-20T06:00Z"
"6122005007",6,4.7,0.1,"0.0","2022-04-29T06:00Z"
"6123006913",7,6.6,6.6,"0.0","2023-07-23T06:00Z"
"6123007745",63,19.2,8.3,"0.0","2023-08-12T06:00Z"
"6124010150",16.6,16.6,0,"0.0","2024-09-07T06:00Z"
"5216004251",6.7,3.5,0,"0.0","2016-09-10T06:00Z"
"5220002585",1.7,0.3,0,"0.0","2020-04-05T06:00Z"
"7115152152",0,0,0,"0.0","2015-06-07T06:00Z"
"7115333676",3.5,3.1,3.1,"0.0","2015-09-20T06:00Z"
"7115333783",3.3,3.3,3.3,"0.0","2015-09-27T06:00Z"
"7117001795",0.8,0.8,0.8,"0.0","2017-03-31T06:00Z"
"7118005702",44.7,37.4,37.4,"36.5","2018-09-01T06:00Z"
"7119004947",38.6,5.1,5.1,"2.9","2019-06-22T06:00Z"
"7120003083",4.2,0,0,"0.0","2020-04-19T06:00Z"
"7121001034",10.6,1.8,1.5,"0.8","2021-02-13T06:00Z"
"7121006803",27.6,3.9,3.9,"0.0","2021-09-23T06:00Z"
"7122002731",0,0,0,"0.0","2022-03-23T06:00Z"
"7122002721",0,0,0,"0.0","2022-03-23T06:00Z"
"7122002833",0,0,0,"0.0","2022-03-26T06:00Z"
"7122003723",2.9,2.9,2,"2.0","2022-04-19T06:00Z"
"7122007156",6.1,5.8,5.5,"5.5","2022-07-14T06:00Z"
"7122007261",5.8,5.5,5.5,"0.0","2022-07-16T06:00Z"
"7122007687",6,6,6,"6.0","2022-07-25T06:00Z"
"7123000278",12,10.1,9.4,"1.2","2023-01-10T06:00Z"
"7124000019",4.4,4,3.2,"0.5","2024-01-01T06:00Z"
"7124000007",4.4,4,3.2,"0.5","2024-01-01T06:00Z"
"7124002463",21.7,3,3,"0.0","2024-02-29T06:00Z"
"5215000976",3.6,2.3,2.3,"2.3","2015-03-10T06:00Z"
"5218006570",3.7,3.7,0.5,"0.0","2018-09-17T06:00Z"
"5221006107",13.9,13.6,13.3,"7.0","2021-08-26T06:00Z"
"5223004629",5.2,5.1,5.1,"4.2","2023-06-26T06:00Z"
"7220000907",8.8,8.8,0.7,"0.0","2020-02-15T06:00Z"
"3220008489",0.5,0.5,0.5,"0.0","2020-08-13T06:00Z"
"3222005582",0.6,0,0,"0.0","2022-05-10T06:00Z"
"3222007528",0.6,0,0,"0.0","2022-06-19T06:00Z"
"3222008650",25.5,2.2,1.5,"0.0","2022-07-03T06:00Z"
"3224003926",27.2,15.3,8.7,"0.0","2024-04-23T06:00Z"
"3223000720",13,8.7,1.8,"0.9","2023-01-26T06:00Z"
"3217001902",3.5,1.6,0,"0.0","2017-03-27T06:00Z"
"3218010345",0,0,0,"0.0","2018-11-11T06:00Z"
"3220003152",2.7,0.3,0.3,"0.0","2020-03-18T06:00Z"
"3220012728",13.4,11.4,3.5,"2.6","2020-12-28T06:00Z"
"3223002559",2.4,1.8,1.8,"0.0","2023-03-22T06:00Z"
"2117002404",3,3,0,"0.0","2017-03-05T06:00Z"
"2117004144",14.5,14,12.2,"0.0","2017-04-20T06:00Z"
"2117018631",7.1,6.2,4,"3.2","2017-12-17T06:00Z"
"2118015089",10.8,10.8,0,"0.0","2018-09-18T06:00Z"
"2118017572",2.8,2.8,2.2,"0.0","2018-10-26T06:00Z"
"2119008714",0,0,0,"0.0","2019-06-05T06:00Z"
"2119011368",9.6,9.6,9.6,"3.2","2019-07-12T06:00Z"
"2120008103",6,0,0,"0.0","2020-04-25T06:00Z"
"2120008087",6,0,0,"0.0","2020-04-25T06:00Z"
"2120008602",10.3,4.4,3.8,"0.0","2020-05-07T06:00Z"
"2120013685",1.7,1.7,0,"0.0","2020-07-31T06:00Z"
"2120015314",6,6,1.8,"1.8","2020-08-22T06:00Z"
"2121000029",1.6,0.3,0,"0.0","2021-01-01T06:00Z"
"2121003933",10.1,10.1,8.6,"5.0","2021-03-19T06:00Z"
"2121005887",0.5,0.5,0.5,"0.5","2021-04-30T06:00Z"
"2121016546",0,0,0,"0.0","2021-09-26T06:00Z"
"2121019699",1,1,0,"0.0","2021-10-25T06:00Z"
"2122005445",0,0,0,"0.0","2022-03-12T06:00Z"
"2122007102",7.2,1.9,1.7,"1.2","2022-04-07T06:00Z"
"2122007162",7.2,1.9,1.7,"1.2","2022-04-07T06:00Z"
"2122015636",2.4,2.4,0,"0.0","2022-07-27T06:00Z"
"2122015669",2.4,2.4,0,"0.0","2022-07-27T06:00Z"
"2122020375",3.8,2.1,0,"0.0","2022-10-07T06:00Z"
"2123004277",5.4,5.1,0.6,"0.6","2023-03-19T06:00Z"
"2123007073",8.3,5.6,0,"0.0","2023-05-11T06:00Z"
"2123007143",8.3,0,0,"0.0","2023-05-12T06:00Z"
"2123010690",4,4,0,"0.0","2023-07-05T06:00Z"
"2124004461",4.3,2.6,2.6,"1.9","2024-03-23T06:00Z"
"6115003441",8.1,7.5,7.5,"7.5","2015-06-08T06:00Z"
"6115005763",0,0,0,"0.0","2015-08-07T06:00Z"
"6115007708",10.4,9.9,5.9,"0.0","2015-09-12T06:00Z"
"6116000868",5.3,5,4.3,"0.0","2016-02-19T06:00Z"
"6116001640",1.3,1.3,1.3,"0.0","2016-04-02T06:00Z"
"6116006594",8.9,8.9,8.9,"0.0","2016-08-31T06:00Z"
"6116008776",6.9,6,4.4,"4.4","2016-11-15T06:00Z"
"6116009273",0.3,0.3,0.1,"0.0","2016-12-10T06:00Z"
"6117001305",11.3,6.7,0.1,"0.0","2017-02-26T06:00Z"
"6117002186",26.8,26.8,26.8,"0.8","2017-04-05T06:00Z"
"6117004171",13,6,5.8,"5.8","2017-06-22T06:00Z"
"6117005640",23.7,14.4,0,"0.0","2017-07-31T06:00Z"
"6117007075",3.9,3.9,2,"2.0","2017-08-31T06:00Z"
"6117010933",7.7,2.9,0.8,"0.2","2017-12-10T06:00Z"
"6118005279",5.1,5.1,5.1,"0.0","2018-07-12T06:00Z"
"6118006478",5.9,0,0,"0.0","2018-08-08T06:00Z"
"6119000073",15.4,15.1,10.4,"4.2","2019-01-03T06:00Z"
"6119001442",5.3,0.6,0,"0.0","2019-02-17T06:00Z"
"6119001614",7.1,7.1,0,"0.0","2019-02-26T06:00Z"
"6119003173",0.7,0.7,0.7,"0.7","2019-04-13T06:00Z"
"6119004105",30.5,18.9,18.7,"0.0","2019-05-18T06:00Z"
"6122003802",0.1,0,0,"0.0","2022-03-23T06:00Z"
"6123012019",25.9,21.7,10.8,"0.0","2023-11-29T06:00Z"
"6124008566",24.8,21.7,18.8,"17.1","2024-08-08T06:00Z"
"2115008532",3,3,3,"0.5","2015-07-26T06:00Z"
"2118018886",5.6,5.6,4.4,"0.0","2018-11-23T06:00Z"
"2119005458",0.9,0,0,"0.0","2019-04-04T06:00Z"
"2120006056",17,15.5,1.6,"0.0","2020-03-15T06:00Z"
"3122002731",0,0,0,"0.0","2022-03-09T06:00Z"
"3122005278",10.8,10.8,10.8,"10.8","2022-05-16T06:00Z"
"3123010796",0,0,0,"0.0","2023-09-17T06:00Z"
"7219001433",2.4,2.4,2.4,"0.0","2019-03-27T06:00Z"
"7220002065",0,0,0,"0.0","2020-04-09T06:00Z"
"6219005035",17,9.9,9.9,"7.8","2019-04-29T06:00Z"
"6219005038",17,9.9,9.9,"7.8","2019-04-29T06:00Z"
"6223009447",4.2,4,4,"0.0","2023-07-07T06:00Z"
"6223012053",0,0,0,"0.0","2023-08-18T06:00Z"
"6123009444",1.1,0,0,"0.0","2023-09-10T06:00Z"
"3118008565",8.6,0,0,"0.0","2018-09-29T06:00Z"
"3119006163",3.8,3.8,3.8,"3.8","2019-07-01T06:00Z"
"3124015830",21.5,17.6,14.9,"0.0","2024-12-25T06:00Z"
"6216004643",19.8,19.5,0,"0.0","2016-07-07T06:00Z"
"6216007959",0,0,0,"0.0","2016-10-01T06:00Z"
"6217002059",2,2,2,"1.6","2017-03-05T06:00Z"
"6219001850",5.7,5.7,5.7,"5.7","2019-02-21T06:00Z"
"6221004468",1.7,1.7,1.7,"0.0","2021-04-06T06:00Z"
"6221004950",15.8,15.8,15.8,"0.0","2021-04-15T06:00Z"
"6222003908",4.2,4.2,4.2,"0.0","2022-03-16T06:00Z"
"6224004491",0.2,0.2,0.2,"0.0","2024-04-12T06:00Z"
"3115002351",18.6,6,0.3,"0.0","2015-04-07T06:00Z"
"3118003574",12.3,8.6,8.1,"0.3","2018-05-16T06:00Z"
"3119006315",17.2,17.2,17.2,"0.0","2019-07-04T06:00Z"
"3115003137",2.7,2.7,0,"0.0","2015-05-17T06:00Z"
"3115005494",5.5,4.7,1.1,"0.0","2015-08-01T06:00Z"
"3115006795",0.4,0.4,0,"0.0","2015-08-29T06:00Z"
"3116006167",12.5,4.2,4.2,"3.5","2016-09-05T06:00Z"
"3116007066",19.6,19.6,15.7,"1.5","2016-10-06T06:00Z"
"3119003633",1.6,1.6,1.6,"1.6","2019-04-14T06:00Z"
"3121002552",3.7,3.7,3.7,"3.6","2021-04-05T06:00Z"
"3122006688",9.2,9.2,3,"0.1","2022-06-21T06:00Z"
"3122010848",8.5,7.1,6.9,"2.5","2022-09-10T06:00Z"
"3124002036",5.8,4.3,3.5,"0.0","2024-03-17T06:00Z"
"3215001262",2.9,2.9,0,"0.0","2015-03-19T06:00Z"
"3217005822",22.5,19.2,16.7,"16.6","2017-08-08T06:00Z"
"3220001901",33.1,18.9,17.2,"14.1","2020-02-10T06:00Z"
"3220003947",0.1,0.1,0.1,"0.0","2020-04-12T06:00Z"
"3222009830",9.9,0.6,0.5,"0.0","2022-07-28T06:00Z"
"8115014651",13.4,13.2,0.9,"0.0","2015-08-20T06:00Z"
"8118016681",15.9,12.9,12.9,"2.7","2018-08-26T06:00Z"
"8120006975",3.2,3.2,3.2,"0.0","2020-04-16T06:00Z"
"3221011189",2.9,0.6,0.6,"0.6","2021-10-20T06:00Z"
"5115004693",0,0,0,"0.0","2015-11-01T06:00Z"
"5118005582",8.8,2.3,0,"0.0","2018-10-08T06:00Z"
"6118008017",22.7,4.2,0,"0.0","2018-09-09T06:00Z"
"6121003994",18.3,6.6,6.4,"0.0","2021-05-08T06:00Z"
"6121004109",6.6,1.2,0,"0.0","2021-05-11T06:00Z"
"6122005444",10.9,1,0,"0.0","2022-05-12T06:00Z"
"6122005422",10.9,1,0,"0.0","2022-05-12T06:00Z"
"6122008741",7.7,7.7,5.1,"0.0","2022-08-02T06:00Z"
"6124003483",0.6,0,0,"0.0","2024-04-30T06:00Z"
"6124003487",0.6,0,0,"0.0","2024-04-30T06:00Z"
"5215001867",5.6,5.6,0.1,"0.0","2015-04-21T06:00Z"
"5218006032",12.1,12.1,11.3,"0.0","2018-08-27T06:00Z"
"7115001184",1.7,1.7,1.7,"1.7","2015-03-25T06:00Z"
"7115152859",8.8,8.8,2.8,"2.8","2015-07-12T06:00Z"
"7115333736",3.1,0,0,"0.0","2015-09-24T06:00Z"
"7116004379",12.4,12.4,12.4,"0.0","2016-09-06T06:00Z"
"7116005762",25.4,13.5,12.4,"0.0","2016-11-22T06:00Z"
"7117001914",2.8,2.8,2.8,"1.5","2017-04-06T06:00Z"
"7117007977",0.4,0.4,0.4,"0.4","2017-11-08T06:00Z"
"7118004975",12.4,12.4,0,"0.0","2018-08-08T06:00Z"
"7119006865",21.4,1.8,1.4,"0.0","2019-08-19T06:00Z"
"7119009236",5,3.2,1.9,"0.0","2019-11-24T06:00Z"
"7121002409",3.7,3.7,2.7,"0.2","2021-04-21T06:00Z"
"7121002862",3.8,0.3,0,"0.0","2021-05-11T06:00Z"
"7121003065",41.5,21.6,4.3,"1.2","2021-05-19T06:00Z"
"7121005531",52,33.5,20.5,"3.5","2021-08-07T06:00Z"
"7122007969",46.1,40.1,20.3,"1.0","2022-07-31T06:00Z"
"7124003298",0,0,0,"0.0","2024-03-22T06:00Z"
"7124022270",14.4,12,6.6,"0.0","2024-10-15T06:00Z"
"5215003189",8.5,8.5,8.5,"0.0","2015-07-10T06:00Z"
"5216002958",11,10.1,1.5,"0.0","2016-07-07T06:00Z"
"5216003459",8.7,6.8,5.2,"0.0","2016-08-03T06:00Z"
"5218005536",10.3,0.9,0.9,"0.0","2018-08-11T06:00Z"
"5219008093",2.5,2.5,1,"1.0","2019-11-01T06:00Z"
"5220009140",0,0,0,"0.0","2020-12-19T06:00Z"
"5223004450",5.2,0.3,0.1,"0.1","2023-06-20T06:00Z"
"7221005121",9.3,3.8,0.6,"0.6","2021-09-27T06:00Z"
"7223009299",63.8,31.6,22.7,"0.3","2023-11-17T06:00Z"
"7217000846",3.1,3.1,0.2,"0.0","2017-03-04T06:00Z"
"3220009760",2.3,0.4,0,"0.0","2020-09-11T06:00Z"
"3222000255",14.7,12.1,3.5,"1.9","2022-01-08T06:00Z"
"3222004008",0,0,0,"0.0","2022-03-27T06:00Z"
"3222010399",6.5,6.5,0,"0.0","2022-08-10T06:00Z"
"3223009093",3.7,1.1,0,"0.0","2023-08-19T06:00Z"
"3217005439",25.5,25.5,18.6,"2.2","2017-07-27T06:00Z"
"3221011563",8.5,5.5,5.5,"4.6","2021-10-21T06:00Z"
"3217004759",61.6,4.2,1.2,"0.0","2017-07-05T06:00Z"
"3217007764",5.5,0.3,0,"0.0","2017-10-15T06:00Z"
"2115004388",0.7,0.7,0,"0.0","2015-04-21T06:00Z"
"2115006024",9.9,3.6,3.1,"0.0","2015-06-04T06:00Z"
"2115006154",3.6,0.5,0.5,"0.5","2015-06-07T06:00Z"
"2115008307",0.9,0.9,0,"0.0","2015-07-23T06:00Z"
"2115008805",3.3,3.1,0,"0.0","2015-08-01T06:00Z"
"2115009168",0.3,0.3,0,"0.0","2015-08-07T06:00Z"
"2115009682",0,0,0,"0.0","2015-08-13T06:00Z"
"2116003451",7.5,4.1,0,"0.0","2016-04-04T06:00Z"
"2116004283",3.6,1.6,1.1,"0.0","2016-05-01T06:00Z"
"2116004336",1.6,1.1,0,"0.0","2016-05-02T06:00Z"
"2116011183",1.8,1.8,1.8,"1.8","2016-09-30T06:00Z"
"2117016424",13.4,5.2,4.6,"2.4","2017-11-18T06:00Z"
"2117017324",5,5,5,"0.0","2017-11-30T06:00Z"
"2118010239",8.8,5,0.3,"0.3","2018-07-16T06:00Z"
"2118010779",1.2,1.2,1.2,"0.0","2018-07-24T06:00Z"
"2118011098",1.6,0.4,0.4,"0.0","2018-07-28T06:00Z"
"2118012913",2,2,2,"2.0","2018-08-23T06:00Z"
"2120008119",0.6,0,0,"0.0","2020-04-26T06:00Z"
"2120018765",6.8,3.1,1.5,"1.5","2020-10-22T06:00Z"
"2120020218",0.9,0.8,0.2,"0.0","2020-11-26T06:00Z"
"2121001251",7.3,7.3,5.5,"0.3","2021-01-27T06:00Z"
"2123009263",4.6,0.6,0.6,"0.3","2023-06-15T06:00Z"
"6115003279",4.8,4.6,0.6,"0.0","2015-06-03T06:00Z"
"6115004970",11.4,1.6,0,"0.0","2015-07-23T06:00Z"
"6115005264",12.4,12.4,12.4,"2.5","2015-07-29T06:00Z"
"6115005271",12.4,12.4,12.4,"2.5","2015-07-29T06:00Z"
"6115008870",0.4,0,0,"0.0","2015-11-04T06:00Z"
"6115008856",0.4,0,0,"0.0","2015-11-04T06:00Z"
"6115009917",0.4,0.4,0.3,"0.0","2015-12-29T06:00Z"
"6116007003",13.9,13.9,0.2,"0.0","2016-09-09T06:00Z"
"6116007471",2.3,2.3,0.1,"0.1","2016-09-21T06:00Z"
"6117007763",1,0.9,0,"0.0","2017-10-01T06:00Z"
"6117008316",0,0,0,"0.0","2017-10-19T06:00Z"
"6118004874",18.1,15.9,15.8,"2.1","2018-06-28T06:00Z"
"6118006632",1.3,1.3,1.3,"1.3","2018-08-10T06:00Z"
"6118009074",0,0,0,"0.0","2018-10-14T06:00Z"
"6119004753",8.4,8.2,8.2,"0.0","2019-06-08T06:00Z"
"6119007050",26.1,20.4,7.1,"7.0","2019-08-07T06:00Z"
"6119007054",26.1,20.4,7.1,"7.0","2019-08-07T06:00Z"
"6119010068",21.2,21,0,"0.0","2019-11-17T06:00Z"
"6122005028",3.7,0.8,0,"0.0","2022-04-30T06:00Z"
"6123009675",0,0,0,"0.0","2023-09-16T06:00Z"
"6124003453",0.4,0,0,"0.0","2024-04-30T06:00Z"
"6124008053",6.8,3.5,2,"0.0","2024-07-29T06:00Z"
"2120007396",0,0,0,"0.0","2020-04-11T06:00Z"
"3121003036",9.4,7.3,2.1,"0.0","2021-04-25T06:00Z"
"2122005388",0,0,0,"0.0","2022-03-11T06:00Z"
"3122003065",5.9,5.9,5.9,"5.9","2022-03-15T06:00Z"
"7215004741",0,0,0,"0.0","2015-12-31T06:00Z"
"7218003605",0.5,0,0,"0.0","2018-08-04T06:00Z"
"7218007126",23.8,22.5,13.4,"0.0","2018-12-26T06:00Z"
"7221001871",2.2,0,0,"0.0","2021-04-28T06:00Z"
"6215002807",0.4,0.4,0.4,"0.0","2015-04-26T06:00Z"
"6215005258",0.6,0.6,0,"0.0","2015-07-17T06:00Z"
"6215005522",0.7,0.7,0,"0.0","2015-07-23T06:00Z"
"6215006135",0.9,0,0,"0.0","2015-08-08T06:00Z"
"6219009007",13.2,0.2,0,"0.0","2019-06-28T06:00Z"
"6222007059",0.4,0.4,0.4,"0.0","2022-05-15T06:00Z"
"6222011326",3.2,3.2,0,"0.0","2022-07-19T06:00Z"
"3116005892",2.7,0,0,"0.0","2016-08-28T06:00Z"
"3118008582",7.5,0,0,"0.0","2018-09-30T06:00Z"
"3122002691",0.2,0.2,0.2,"0.0","2022-03-08T06:00Z"
"3123008254",36.6,12.2,4.7,"0.0","2023-08-12T06:00Z"
"3124009902",14.4,6,0,"0.0","2024-08-24T06:00Z"
"6215002388",0.3,0.3,0.3,"0.0","2015-04-10T06:00Z"
"6217002019",0.4,0.4,0.4,"0.0","2017-03-04T06:00Z"
"6219006506",43.9,42.5,0.9,"0.0","2019-06-01T06:00Z"
"6219011827",22.8,8.5,8.5,"0.6","2019-08-13T06:00Z"
"6220004149",0,0,0,"0.0","2020-03-29T06:00Z"
"6220004444",0,0,0,"0.0","2020-04-06T06:00Z"
"6221004016",2.2,0.3,0.3,"0.3","2021-03-27T06:00Z"
"6221006244",4.2,4.2,2.6,"0.0","2021-05-10T06:00Z"
"6221008361",6.4,5,0,"0.0","2021-06-17T06:00Z"
"6221012551",26.2,26.2,24.5,"0.0","2021-08-02T06:00Z"
"6222003592",0,0,0,"0.0","2022-03-11T06:00Z"
"3115006153",0,0,0,"0.0","2015-08-13T06:00Z"
"3116002143",4.5,3.5,3.5,"3.5","2016-05-03T06:00Z"
"3117006062",22.7,21.9,9.4,"4.0","2017-08-08T06:00Z"
"3119007062",10.1,4.5,4.5,"1.9","2019-07-28T06:00Z"
"3120003512",3.5,3.5,3.5,"3.5","2020-03-20T06:00Z"
"3120004001",0.8,0,0,"0.0","2020-04-07T06:00Z"
"3121004419",8.5,8.5,8,"0.5","2021-06-12T06:00Z"
"3123007076",4.2,3.1,3.1,"1.6","2023-07-17T06:00Z"
"3115004746",9.3,9.3,1.7,"0.0","2015-07-11T06:00Z"
"3115005062",3.1,0.1,0.1,"0.0","2015-07-20T06:00Z"
"3118002520",0.2,0.2,0,"0.0","2018-04-10T06:00Z"
"3118002812",4.8,4.5,0,"0.0","2018-04-20T06:00Z"
"3121009038",0.7,0.7,0.6,"0.0","2021-08-19T06:00Z"
"3122009749",4,4,4,"4.0","2022-08-15T06:00Z"
"3123002204",8.3,8.3,1.7,"0.0","2023-03-13T06:00Z"
"3215002241",3.8,3.8,3.8,"0.0","2015-04-19T06:00Z"
"3215004181",17.5,2.6,0.5,"0.5","2015-07-13T06:00Z"
"3217005491",11.4,10.6,5.8,"0.0","2017-07-29T06:00Z"
"3217009977",4.4,3.1,0,"0.0","2017-12-26T06:00Z"
"3222015488",9.7,9.7,1.9,"0.0","2022-12-31T06:00Z"
"3224004707",2.4,0,0,"0.0","2024-05-14T06:00Z"
"8116011689",59.1,47.4,29.9,"0.0","2016-08-02T06:00Z"
"8116013143",13.5,13.5,13.5,"0.0","2016-08-23T06:00Z"
"3222007216",70.3,25.3,8.5,"0.0","2022-06-11T06:00Z"
"5115000648",1.3,1.3,1.3,"0.0","2015-02-26T06:00Z"
"5115001604",1.2,1.2,0.1,"0.0","2015-04-21T06:00Z"
"5118001765",4.4,4.4,4.3,"0.0","2018-04-10T06:00Z"
"5120002864",0,0,0,"0.0","2020-04-11T06:00Z"
"5122007871",9.3,5.7,2.2,"0.3","2022-10-27T06:00Z"
"5124008563",22.4,15.7,10.3,"6.4","2024-10-02T06:00Z"
"6115001601",0.1,0.1,0.1,"0.1","2015-03-25T06:00Z"
"6120002948",1.2,0,0,"0.0","2020-03-28T06:00Z"
"6120003316",0.3,0,0,"0.0","2020-04-06T06:00Z"
"6120003212",0.3,0,0,"0.0","2020-04-06T06:00Z"
"6124003505",0.1,0,0,"0.0","2024-05-01T06:00Z"
"5219002972",3.8,0,0,"0.0","2019-04-20T06:00Z"
"7115000024",1.9,1.6,1.6,"0.4","2015-01-02T06:00Z"
"7116003756",80.1,52.5,19,"19.0","2016-08-05T06:00Z"
"7117001160",4.3,3.7,3.5,"3.5","2017-02-28T06:00Z"
"7117001246",3.6,3.6,3.6,"0.0","2017-03-03T06:00Z"
"7117001269",3.8,3.8,0.3,"0.2","2017-03-04T06:00Z"
"7118004410",11.4,11.4,7.5,"0.0","2018-07-21T06:00Z"
"7118007965",8.6,8.6,0.8,"0.0","2018-11-06T06:00Z"
"7120000084",1.6,1.6,1.6,"0.0","2020-01-05T06:00Z"
"7121003587",5.5,5.5,5.5,"0.0","2021-06-13T06:00Z"
"7121007636",0,0,0,"0.0","2021-10-27T06:00Z"
"7122005025",19.5,10.4,4.9,"0.0","2022-05-22T06:00Z"
"7122008356",17.1,17.1,0,"0.0","2022-08-10T06:00Z"
"7122011232",5.6,5,0.5,"0.1","2022-10-28T06:00Z"
"7123004484",1.4,0.5,0.5,"0.0","2023-05-09T06:00Z"
"7123004582",0.5,0.5,0,"0.0","2023-05-11T06:00Z"
"7123014460",16.9,9.6,9.3,"0.0","2023-12-04T06:00Z"
"7124005656",2,0,0,"0.0","2024-05-12T06:00Z"
"5215003818",1,0,0,"0.0","2015-08-05T06:00Z"
"5215003820",1,0,0,"0.0","2015-08-05T06:00Z"
"5215006245",1.4,0.8,0.5,"0.4","2015-12-09T06:00Z"
"5216004641",0.1,0.1,0.1,"0.1","2016-10-01T06:00Z"
"5218004403",2.8,0,0,"0.0","2018-07-04T06:00Z"
"5219002735",0.4,0.4,0,"0.0","2019-04-09T06:00Z"
"5219002976",0.4,0,0,"0.0","2019-04-20T06:00Z"
"5219002967",0.4,0,0,"0.0","2019-04-20T06:00Z"
"5219003292",35.9,35.7,26.7,"0.0","2019-05-02T06:00Z"
"5219005932",14.6,1.5,1.5,"0.3","2019-08-05T06:00Z"
"5220002686",0,0,0,"0.0","2020-04-09T06:00Z"
"5222002457",7,0,0,"0.0","2022-03-21T06:00Z"
"5222002710",0.2,0.2,0.2,"0.2","2022-03-28T06:00Z"
"6116007004",10.6,10.6,0.1,"0.0","2016-09-09T06:00Z"
